User ID,Name,Email Address,Username,Date of Birth,Gender,Location,Membership Start Date,Membership End Date,Subscription Plan,Payment Information,Renewal Status,Usage Frequency,Purchase History,Favorite Genres,Devices Used,Engagement Metrics,Feedback/Ratings,Customer Support Interactions,Age,Months Till Expire
1987,Beverly Fitzgerald,annhenderson@example.net,annhenderson,1945-08-29,Female,Wigginsmouth,2024-02-06,2025-02-05,Monthly,Mastercard,Manual,Occasional,Books,Documentary,Smart TV,High,3.8,8,79,0
1988,Wayne Randolph,scott11@example.com,scott11,1971-09-07,Male,East Saraland,2024-02-10,2025-02-09,Monthly,Amex,Auto-renew,Regular,Electronics,Drama,Smart TV,Medium,4.8,1,53,0
1989,Dr. Jeffrey Villegas DDS,douglasstephens@example.org,douglasstephens,1989-09-25,Male,Guerrerochester,2024-03-06,2025-03-06,Annual,Amex,Auto-renew,Frequent,Electronics,Horror,Smart TV,Medium,4.1,6,35,0
1990,Kevin Crawford,vlogan@example.net,vlogan,1980-09-26,Female,Scotttown,2024-01-11,2025-01-10,Monthly,Mastercard,Manual,Regular,Books,Drama,Tablet,Medium,3.7,3,44,0
1991,John Hicks,elizabethjohnson@example.com,elizabethjohnson,1961-04-03,Female,North Lisaville,2024-02-09,2025-02-08,Monthly,Mastercard,Manual,Occasional,Electronics,Drama,Smartphone,Medium,4.9,2,63,0
1992,Helen Lee,sototyler@example.net,sototyler,1992-01-30,Female,Haileyton,2024-02-21,2025-02-20,Annual,Mastercard,Manual,Frequent,Electronics,Action,Tablet,Low,4.4,6,33,0
1993,Selena Stein,sthompson@example.org,sthompson,1957-11-08,Female,Jameshaven,2024-04-08,2025-04-08,Monthly,Amex,Auto-renew,Frequent,Books,Drama,Tablet,Low,4.8,10,67,1
1994,Jason Stone,paceandrew@example.com,paceandrew,1957-02-27,Male,Harrisburgh,2024-01-21,2025-01-20,Annual,Mastercard,Auto-renew,Occasional,Books,Horror,Tablet,High,4.1,8,68,0
1995,Adam Mendoza,anthony42@example.org,anthony42,1988-08-25,Male,North Aprilfurt,2024-04-05,2025-04-05,Annual,Visa,Manual,Regular,Electronics,Documentary,Smartphone,Low,4.3,10,36,1
1996,Briana Morton,williammoore@example.net,williammoore,1999-02-18,Female,Davisborough,2024-02-14,2025-02-13,Annual,Visa,Auto-renew,Frequent,Electronics,Romance,Tablet,Medium,4.7,0,26,0
1997,Cynthia Carter,mwilson@example.net,mwilson,1992-11-15,Female,Johnstonland,2024-03-01,2025-03-01,Monthly,Visa,Auto-renew,Occasional,Clothing,Sci-Fi,Smart TV,Low,3.7,5,32,0
1998,Tracy Rhodes,qdominguez@example.com,qdominguez,2006-01-17,Male,Colechester,2024-01-17,2025-01-16,Monthly,Mastercard,Manual,Occasional,Clothing,Sci-Fi,Tablet,Medium,3.2,4,19,0
1999,Glenn Wood,hendersonthomas@example.com,hendersonthomas,1933-12-24,Male,Lake Melissa,2024-02-06,2025-02-05,Monthly,Visa,Auto-renew,Occasional,Books,Comedy,Smart TV,Medium,3.8,2,91,0
2000,Jeremy Brown,yalvarez@example.net,yalvarez,1974-11-19,Male,North Meghan,2024-01-03,2025-01-02,Monthly,Visa,Manual,Occasional,Clothing,Comedy,Smart TV,Medium,3.6,6,50,0
2001,Samantha Dodson,lori73@example.com,lori73,1969-05-23,Male,Lawsontown,2024-02-09,2025-02-08,Annual,Mastercard,Manual,Regular,Electronics,Comedy,Smartphone,Low,4.1,6,55,0
2002,Jaime Hansen,franciscaldwell@example.net,franciscaldwell,1970-08-26,Female,Liview,2024-02-02,2025-02-01,Annual,Visa,Manual,Regular,Electronics,Documentary,Smart TV,Low,3.6,7,54,0
2003,Megan Adams,gibsoneric@example.net,gibsoneric,1959-01-05,Male,Jenniferhaven,2024-02-29,2025-02-28,Monthly,Mastercard,Manual,Regular,Books,Action,Smartphone,Medium,4.2,2,66,0
2004,Veronica Alexander DDS,miranda36@example.net,miranda36,1967-07-16,Female,West Melissa,2024-01-12,2025-01-11,Annual,Amex,Auto-renew,Occasional,Electronics,Horror,Tablet,High,4.2,7,57,0
2005,Pedro Contreras,samantha69@example.com,samantha69,1933-05-16,Female,North David,2024-03-08,2025-03-08,Monthly,Visa,Auto-renew,Regular,Electronics,Action,Tablet,Low,3.6,7,91,0
2006,Mia Woodard,kristingonzalez@example.org,kristingonzalez,2001-01-11,Female,Josemouth,2024-03-06,2025-03-06,Annual,Mastercard,Manual,Regular,Clothing,Sci-Fi,Smart TV,High,3.9,2,24,0
2007,Kelly Walters,gpierce@example.net,gpierce,1993-12-18,Male,Griffithchester,2024-04-02,2025-04-02,Monthly,Mastercard,Auto-renew,Occasional,Clothing,Action,Smartphone,Low,5.0,8,31,1
2008,Dawn Cunningham,smithdavid@example.net,smithdavid,1983-07-28,Female,Port Matthew,2024-01-08,2025-01-07,Monthly,Mastercard,Manual,Frequent,Electronics,Romance,Smartphone,High,3.5,3,41,0
2009,David Mitchell,hmurphy@example.org,hmurphy,1986-06-19,Female,East Jamesfurt,2024-02-19,2025-02-18,Monthly,Amex,Auto-renew,Regular,Clothing,Sci-Fi,Tablet,High,4.7,6,38,0
2010,Sandra Torres,ymorris@example.org,ymorris,1964-03-28,Female,Port Jeremy,2024-03-18,2025-03-18,Monthly,Visa,Auto-renew,Frequent,Electronics,Drama,Smartphone,High,3.7,10,60,1
2011,Lindsay Walsh,brittanywilliams@example.com,brittanywilliams,1938-02-26,Female,Jonesmouth,2024-02-12,2025-02-11,Monthly,Mastercard,Auto-renew,Regular,Electronics,Horror,Tablet,Low,5.0,3,87,0
2012,Sergio Wise,tberry@example.net,tberry,1945-07-07,Female,Richardville,2024-04-11,2025-04-11,Annual,Mastercard,Manual,Occasional,Books,Sci-Fi,Smartphone,High,3.1,10,79,1
2013,Justin Meyer,jessicamyers@example.net,jessicamyers,1953-12-27,Female,East Haroldville,2024-01-09,2025-01-08,Monthly,Visa,Auto-renew,Frequent,Clothing,Comedy,Smart TV,Low,4.7,5,71,0
2014,Heidi Roberts,russokim@example.net,russokim,1942-03-27,Male,East Cynthia,2024-04-02,2025-04-02,Annual,Visa,Manual,Regular,Electronics,Drama,Smartphone,Low,3.3,9,82,1
2015,Katie Turner,kendrabrown@example.org,kendrabrown,1967-03-10,Female,Lake Vanessa,2024-02-27,2025-02-26,Monthly,Amex,Manual,Frequent,Clothing,Horror,Smartphone,Low,3.3,1,57,0
2016,Kathleen Cook,conwaybrandon@example.org,conwaybrandon,1980-05-01,Male,West Kathymouth,2024-04-03,2025-04-03,Annual,Amex,Manual,Occasional,Clothing,Horror,Smart TV,High,3.5,2,44,1
2017,Connie Moore,jessicajimenez@example.com,jessicajimenez,1974-08-04,Female,North Sharon,2024-01-29,2025-01-28,Annual,Amex,Auto-renew,Occasional,Books,Drama,Smart TV,Low,4.5,10,50,0
2018,Julia Jensen,johncruz@example.com,johncruz,1957-11-17,Male,Collinsside,2024-04-05,2025-04-05,Monthly,Amex,Manual,Occasional,Electronics,Drama,Tablet,Medium,4.7,3,67,1
2019,Joanna Rogers MD,timothyalvarado@example.org,timothyalvarado,1944-05-11,Male,Wardtown,2024-02-26,2025-02-25,Annual,Visa,Manual,Frequent,Clothing,Action,Smartphone,Medium,3.1,4,80,0
2020,Jeremy Gonzalez,marvinberg@example.net,marvinberg,1972-12-27,Male,Nicholasmouth,2024-02-10,2025-02-09,Annual,Visa,Auto-renew,Occasional,Electronics,Drama,Smart TV,Medium,4.4,8,52,0
2021,Charles Jones,yreid@example.net,yreid,1996-06-04,Male,Lake Brianna,2024-04-06,2025-04-06,Annual,Amex,Manual,Occasional,Electronics,Drama,Tablet,Low,4.1,10,28,1
2022,Kevin Torres,xhorton@example.org,xhorton,1996-08-19,Female,Williamsonborough,2024-02-22,2025-02-21,Monthly,Amex,Auto-renew,Regular,Books,Action,Tablet,Low,3.4,7,28,0
2023,Ronald Adams,jennifer09@example.com,jennifer09,1973-05-09,Male,Burkeside,2024-03-13,2025-03-13,Monthly,Mastercard,Auto-renew,Frequent,Electronics,Romance,Smart TV,Low,4.4,5,51,0
2024,Janet Bell,audreyhayes@example.com,audreyhayes,1994-04-01,Female,Lake Kellyport,2024-01-23,2025-01-22,Monthly,Visa,Auto-renew,Frequent,Clothing,Action,Smart TV,High,4.5,1,30,0
2025,Elizabeth Mcgrath,mendezscott@example.net,mendezscott,1996-05-20,Male,South Sharonport,2024-01-24,2025-01-23,Annual,Visa,Manual,Frequent,Books,Action,Tablet,High,4.7,1,28,0
2026,Nicole Massey,yross@example.com,yross,1977-10-20,Female,Justinshire,2024-03-26,2025-03-26,Monthly,Visa,Auto-renew,Regular,Electronics,Drama,Smart TV,Medium,4.1,4,47,1
2027,Christian Martinez,albertmercado@example.net,albertmercado,1979-06-03,Female,Longbury,2024-02-08,2025-02-07,Monthly,Mastercard,Auto-renew,Occasional,Clothing,Horror,Smart TV,Medium,4.9,5,45,0
2028,Joshua Pearson,ftrujillo@example.net,ftrujillo,1964-04-25,Male,East Adamstad,2024-03-31,2025-03-31,Annual,Visa,Manual,Occasional,Electronics,Action,Smart TV,Low,5.0,4,60,1
2029,Mrs. Christina Li,travis92@example.net,travis92,1965-10-20,Male,Lake Nicoleton,2024-02-12,2025-02-11,Monthly,Visa,Auto-renew,Occasional,Electronics,Drama,Smartphone,High,4.6,10,59,0
2030,William Frank,turnermary@example.org,turnermary,1945-07-13,Male,Johnchester,2024-02-10,2025-02-09,Annual,Amex,Manual,Regular,Clothing,Action,Smart TV,Medium,4.1,0,79,0
2031,Leonard Pham,danielmelissa@example.net,danielmelissa,1961-10-11,Female,Johnville,2024-03-03,2025-03-03,Annual,Visa,Auto-renew,Regular,Clothing,Sci-Fi,Tablet,Medium,4.2,10,63,0
2032,Mrs. Amy Dunn,rhonda89@example.net,rhonda89,1943-07-14,Male,Coopermouth,2024-01-10,2025-01-09,Annual,Mastercard,Manual,Regular,Books,Romance,Smart TV,Medium,4.9,1,81,0
2033,Barry Harrell,zwalker@example.com,zwalker,1987-12-31,Female,Maryberg,2024-04-01,2025-04-01,Annual,Mastercard,Manual,Regular,Clothing,Comedy,Smartphone,High,3.5,2,37,1
2034,Larry Molina,alyssagilbert@example.net,alyssagilbert,1966-11-15,Female,West Sheilaborough,2024-02-21,2025-02-20,Annual,Visa,Manual,Occasional,Books,Comedy,Smartphone,High,3.3,8,58,0
2035,Michael Rubio,carolynpace@example.com,carolynpace,1962-07-10,Male,Barnesport,2024-03-22,2025-03-22,Annual,Mastercard,Auto-renew,Regular,Books,Romance,Smart TV,High,4.0,10,62,1
2036,Steven Booker,jessica55@example.com,jessica55,1989-11-08,Male,Port Jean,2024-02-12,2025-02-11,Monthly,Mastercard,Manual,Frequent,Clothing,Romance,Smart TV,Medium,4.7,8,35,0
2037,Andrew Graham,vwhite@example.org,vwhite,2004-02-21,Male,Trujillomouth,2024-03-05,2025-03-05,Annual,Mastercard,Manual,Occasional,Books,Horror,Smart TV,Medium,3.0,7,20,0
2038,Timothy Willis,emilygarza@example.net,emilygarza,1941-12-02,Female,Jenniferchester,2024-03-26,2025-03-26,Monthly,Amex,Auto-renew,Occasional,Electronics,Horror,Smartphone,Low,3.1,1,83,1
2039,Elizabeth Morris,kayla09@example.org,kayla09,1999-09-18,Female,New Alicialand,2024-02-25,2025-02-24,Monthly,Visa,Manual,Frequent,Clothing,Drama,Tablet,Low,4.0,0,25,0
2040,Mary Martinez,ashleyrussell@example.com,ashleyrussell,1959-12-02,Female,North Matthew,2024-03-19,2025-03-19,Annual,Visa,Manual,Frequent,Electronics,Comedy,Tablet,Low,3.3,9,65,1
2041,Stanley Pierce,daniel30@example.net,daniel30,1952-07-17,Female,Fuenteston,2024-03-31,2025-03-31,Annual,Visa,Manual,Occasional,Electronics,Comedy,Tablet,Medium,3.6,10,72,1
2042,Charlotte Montoya,wallaceerin@example.org,wallaceerin,1957-10-18,Female,Brettfurt,2024-01-21,2025-01-20,Monthly,Amex,Auto-renew,Occasional,Electronics,Comedy,Smartphone,High,4.7,4,67,0
2043,Justin Chavez,loritucker@example.com,loritucker,1934-12-13,Male,North Kari,2024-01-20,2025-01-19,Monthly,Mastercard,Manual,Regular,Electronics,Sci-Fi,Smartphone,Low,4.8,3,90,0
2044,Mark Cole,mark66@example.com,mark66,1950-12-04,Female,East Andre,2024-04-11,2025-04-11,Annual,Visa,Manual,Regular,Books,Sci-Fi,Smartphone,High,3.0,10,74,1
2045,Vanessa Anderson,zachary12@example.com,zachary12,1989-05-16,Female,Port Jasonshire,2024-04-06,2025-04-06,Annual,Mastercard,Manual,Occasional,Clothing,Romance,Smartphone,Low,2.0,1,35,1
2046,Kimberly Johnson,jessica97@example.com,jessica97,1956-08-23,Female,New Matthewbury,2024-01-24,2025-01-23,Monthly,Visa,Manual,Regular,Books,Sci-Fi,Smart TV,High,3.0,2,68,0
2047,Ethan Gray,bowerssavannah@example.net,bowerssavannah,1950-08-22,Male,East Jamesland,2024-03-14,2025-03-14,Annual,Visa,Manual,Frequent,Clothing,Romance,Smart TV,Medium,3.9,6,74,0
2048,Robert Anderson,justinherman@example.net,justinherman,1961-01-26,Male,New Meganshire,2024-03-15,2025-03-15,Annual,Amex,Manual,Frequent,Clothing,Romance,Smart TV,Medium,4.4,9,64,0
2049,Paige Carey,lsanders@example.org,lsanders,1954-11-01,Male,Camachoberg,2024-02-24,2025-02-23,Monthly,Mastercard,Manual,Frequent,Clothing,Romance,Smartphone,Medium,3.2,3,70,0
2050,Sonia Taylor,khull@example.net,khull,1933-06-07,Female,Lake Danielle,2024-03-23,2025-03-23,Annual,Mastercard,Manual,Frequent,Electronics,Action,Tablet,Medium,4.7,6,91,1
2051,Sean Smith,laura61@example.net,laura61,1998-06-27,Male,Hartmanberg,2024-01-27,2025-01-26,Monthly,Mastercard,Manual,Regular,Clothing,Horror,Smart TV,Medium,4.1,0,26,0
2052,Matthew Rodriguez,rarnold@example.com,rarnold,1987-05-13,Female,Lake Justinchester,2024-02-08,2025-02-07,Annual,Mastercard,Manual,Occasional,Electronics,Comedy,Tablet,Medium,3.9,1,37,0
2053,Caleb Hill MD,stephanie06@example.net,stephanie06,1987-03-28,Female,South Rebecca,2024-03-08,2025-03-08,Monthly,Mastercard,Manual,Frequent,Electronics,Comedy,Tablet,Low,4.2,1,37,0
2054,Adrian Franco,morrislindsey@example.net,morrislindsey,1985-04-25,Male,Aaronton,2024-04-14,2025-04-14,Monthly,Amex,Auto-renew,Regular,Clothing,Horror,Tablet,Medium,3.5,10,39,1
2055,Katelyn Kennedy,mark98@example.net,mark98,1961-05-24,Male,North Seanton,2024-03-30,2025-03-30,Annual,Visa,Auto-renew,Frequent,Electronics,Horror,Tablet,Low,4.5,10,63,1
2056,Victoria Ayala,tracy33@example.com,tracy33,1941-07-18,Male,Angelicamouth,2024-03-26,2025-03-26,Annual,Mastercard,Manual,Occasional,Books,Romance,Smartphone,Low,4.3,10,83,1
2057,John Greene,kcarey@example.com,kcarey,2002-06-14,Male,West Andreabury,2024-02-24,2025-02-23,Annual,Visa,Manual,Frequent,Electronics,Drama,Smart TV,Low,4.1,7,22,0
2058,Stephanie Ochoa,kathryn33@example.com,kathryn33,1958-04-27,Male,Port Lindsayhaven,2024-02-22,2025-02-21,Monthly,Visa,Manual,Regular,Books,Documentary,Tablet,Low,5.0,4,66,0
2059,Nicholas Howard,dylan29@example.net,dylan29,2005-08-30,Male,West Bryan,2024-01-08,2025-01-07,Monthly,Mastercard,Manual,Frequent,Books,Romance,Smart TV,High,3.7,7,19,0
2060,Elizabeth Barnett,panderson@example.net,panderson,1981-11-20,Male,East Christopherburgh,2024-03-06,2025-03-06,Annual,Mastercard,Auto-renew,Occasional,Clothing,Horror,Smartphone,High,4.8,5,43,0
2061,John Aguilar,jacobjackson@example.net,jacobjackson,1976-02-05,Female,Bernardshire,2024-03-17,2025-03-17,Monthly,Mastercard,Auto-renew,Regular,Books,Documentary,Tablet,Medium,4.6,5,49,1
2062,Jodi Smith,hensonjerry@example.com,hensonjerry,1953-04-23,Female,East Rachel,2024-03-22,2025-03-22,Annual,Mastercard,Auto-renew,Frequent,Books,Horror,Smartphone,Low,4.3,2,71,1
2063,Kevin Yoder,brettjohnson@example.org,brettjohnson,1966-05-17,Female,Randalltown,2024-01-11,2025-01-10,Annual,Visa,Auto-renew,Regular,Electronics,Action,Tablet,Medium,3.0,4,58,0
2064,Heather Wall,amoreno@example.org,amoreno,1949-12-05,Male,New Robertstad,2024-03-03,2025-03-03,Monthly,Visa,Manual,Frequent,Books,Drama,Tablet,Medium,3.5,6,75,0
2065,Mark Blair,sharprebecca@example.net,sharprebecca,1981-11-20,Female,Jamesberg,2024-01-03,2025-01-02,Monthly,Visa,Manual,Occasional,Electronics,Drama,Smartphone,Low,2.0,0,43,0
2066,Jose Meyer,cynthiamitchell@example.net,cynthiamitchell,1935-04-21,Male,New Rick,2024-01-08,2025-01-07,Annual,Amex,Manual,Frequent,Books,Sci-Fi,Smartphone,Low,3.1,10,89,0
2067,Hailey Green,prowland@example.com,prowland,1982-07-23,Male,Aprilshire,2024-02-15,2025-02-14,Monthly,Mastercard,Manual,Occasional,Books,Documentary,Tablet,Medium,3.9,10,42,0
2068,Suzanne Jones,amy58@example.org,amy58,1936-07-21,Male,Watsonchester,2024-01-23,2025-01-22,Annual,Visa,Auto-renew,Occasional,Books,Drama,Tablet,High,3.6,2,88,0
2069,Walter Thompson,ernest94@example.net,ernest94,1955-02-03,Male,Watsonborough,2024-03-18,2025-03-18,Annual,Visa,Manual,Regular,Books,Drama,Tablet,High,4.8,7,70,1
2070,Donald Martin,powens@example.net,powens,1989-07-22,Female,New Crystal,2024-03-24,2025-03-24,Annual,Mastercard,Manual,Frequent,Electronics,Documentary,Smart TV,High,4.1,10,35,1
2071,Joshua Novak,crystalibarra@example.org,crystalibarra,1946-12-29,Male,Sheilaview,2024-01-08,2025-01-07,Annual,Amex,Auto-renew,Occasional,Clothing,Action,Tablet,Medium,4.5,1,78,0
2072,Daniel Tran,stevensjenny@example.net,stevensjenny,1935-08-21,Male,Lake Tiffany,2024-03-24,2025-03-24,Annual,Visa,Manual,Regular,Books,Action,Tablet,High,3.7,8,89,1
2073,Alyssa Lawrence,meganmason@example.org,meganmason,1945-09-21,Female,North Sarah,2024-01-30,2025-01-29,Annual,Mastercard,Auto-renew,Regular,Books,Action,Smart TV,Medium,3.9,2,79,0
2074,Cindy Griffith,gloriabrennan@example.org,gloriabrennan,1995-05-26,Male,Lake Elizabeth,2024-02-13,2025-02-12,Monthly,Mastercard,Manual,Regular,Clothing,Horror,Smartphone,High,4.5,9,29,0
2075,Daniel Ramirez,gjones@example.com,gjones,1938-03-12,Male,North George,2024-02-08,2025-02-07,Monthly,Visa,Auto-renew,Regular,Electronics,Sci-Fi,Tablet,Medium,5.0,0,86,0
2076,Theresa Brown,james53@example.net,james53,1957-07-09,Male,Jenkinsside,2024-01-07,2025-01-06,Annual,Visa,Auto-renew,Occasional,Clothing,Horror,Tablet,Low,4.2,4,67,0
2077,Kelly Jones,candicebeasley@example.org,candicebeasley,1945-05-08,Male,North Amberbury,2024-02-28,2025-02-27,Monthly,Mastercard,Auto-renew,Occasional,Electronics,Action,Smart TV,High,3.3,10,79,0
2078,Peter Lee,aschmidt@example.com,aschmidt,1986-07-21,Female,Campbellmouth,2024-03-21,2025-03-21,Annual,Amex,Auto-renew,Frequent,Books,Drama,Smartphone,High,4.8,10,38,1
2079,Nicholas Marks,zachary39@example.org,zachary39,1999-05-27,Male,North Anna,2024-01-04,2025-01-03,Annual,Visa,Manual,Regular,Clothing,Comedy,Smart TV,Low,3.6,9,25,0
2080,Lance Patton,kristen45@example.net,kristen45,1949-09-11,Male,Alejandroview,2024-02-23,2025-02-22,Annual,Visa,Manual,Regular,Clothing,Horror,Smartphone,High,4.6,9,75,0
2081,Valerie Nicholson,katrinasaunders@example.net,katrinasaunders,1999-07-13,Male,Lake Michelleshire,2024-03-25,2025-03-25,Monthly,Visa,Auto-renew,Frequent,Books,Drama,Smart TV,Medium,4.3,4,25,1
2082,James Barton,allenkimberly@example.net,allenkimberly,1946-11-21,Female,East Brianna,2024-04-07,2025-04-07,Annual,Amex,Manual,Regular,Books,Action,Smart TV,Medium,4.1,10,78,1
2083,Jordan Townsend,christophermiller@example.com,christophermiller,1998-03-05,Male,Hendersonborough,2024-03-02,2025-03-02,Annual,Amex,Auto-renew,Regular,Clothing,Romance,Smartphone,Medium,5.0,0,26,0
2084,April Bond,laura70@example.com,laura70,1976-03-05,Male,West David,2024-01-03,2025-01-02,Annual,Visa,Auto-renew,Occasional,Electronics,Horror,Smartphone,High,4.6,6,48,0
2085,Ian Jones,lisa27@example.net,lisa27,1990-10-29,Female,Valencialand,2024-02-28,2025-02-27,Monthly,Visa,Auto-renew,Frequent,Books,Romance,Tablet,Medium,4.6,9,34,0
2086,Diana George,raymond70@example.com,raymond70,1961-09-08,Male,Lake Angelaside,2024-02-17,2025-02-16,Annual,Visa,Auto-renew,Occasional,Clothing,Drama,Tablet,High,3.7,1,63,0
2087,Jeffrey Carroll,sharonprice@example.net,sharonprice,1973-07-31,Male,Fischermouth,2024-03-10,2025-03-10,Annual,Visa,Auto-renew,Frequent,Electronics,Drama,Smartphone,High,4.4,1,51,0
2088,Rhonda Spencer,jessica85@example.org,jessica85,1985-12-13,Female,East Dianamouth,2024-01-01,2024-12-31,Annual,Amex,Manual,Occasional,Electronics,Sci-Fi,Tablet,High,4.2,1,39,0
2089,Cory Baker,codymalone@example.net,codymalone,1945-08-31,Female,Gomezport,2024-04-11,2025-04-11,Monthly,Visa,Auto-renew,Occasional,Books,Comedy,Smartphone,High,4.7,8,79,1
2090,Cynthia Brown,allenjones@example.com,allenjones,1953-08-09,Female,South Sandraport,2024-03-07,2025-03-07,Annual,Mastercard,Manual,Occasional,Books,Documentary,Tablet,Low,3.4,3,71,0
2091,Lindsey Jackson,josephfernandez@example.com,josephfernandez,1992-12-21,Male,Jonathanville,2024-02-21,2025-02-20,Monthly,Visa,Auto-renew,Occasional,Electronics,Romance,Smart TV,Low,4.7,9,32,0
2092,Stephen Alvarez,mmullins@example.com,mmullins,1941-12-21,Male,Tracyburgh,2024-03-12,2025-03-12,Annual,Mastercard,Auto-renew,Frequent,Books,Horror,Smart TV,Low,3.9,9,83,0
2093,Danielle Caldwell,beckymorrow@example.com,beckymorrow,1998-04-21,Female,Wilcoxchester,2024-03-07,2025-03-07,Monthly,Amex,Manual,Frequent,Clothing,Romance,Tablet,Low,3.2,4,26,0
2094,Nicole Buck,simmonsalyssa@example.net,simmonsalyssa,1995-12-17,Male,Lake Saraton,2024-01-12,2025-01-11,Monthly,Amex,Manual,Frequent,Books,Romance,Tablet,Low,4.9,0,29,0
2095,Nicole Ellis,freemanlori@example.org,freemanlori,1947-10-29,Female,New Brittanyberg,2024-02-21,2025-02-20,Annual,Amex,Manual,Frequent,Clothing,Drama,Smart TV,Low,3.0,6,77,0
2096,Harry Scott,joseconner@example.com,joseconner,2002-09-15,Female,Rubiofort,2024-02-27,2025-02-26,Monthly,Mastercard,Manual,Regular,Books,Comedy,Tablet,High,4.5,9,22,0
2097,Alec Price,egarcia@example.org,egarcia,1950-01-28,Female,Valenzuelabury,2024-02-10,2025-02-09,Monthly,Mastercard,Manual,Regular,Electronics,Romance,Smartphone,Medium,5.0,7,75,0
2098,Javier Phillips,arthur57@example.net,arthur57,1996-11-25,Female,North Ericport,2024-01-11,2025-01-10,Monthly,Amex,Manual,Occasional,Clothing,Drama,Smart TV,Medium,3.6,8,28,0
2099,Sandra Mcclure,isabella74@example.com,isabella74,1999-01-02,Female,Monicastad,2024-03-05,2025-03-05,Annual,Mastercard,Manual,Regular,Books,Action,Tablet,Low,4.4,6,26,0
2100,Jessica Lam,ericaduran@example.org,ericaduran,1970-08-02,Female,Allisontown,2024-02-05,2025-02-04,Monthly,Amex,Manual,Occasional,Electronics,Drama,Smart TV,Medium,4.7,4,54,0
2101,James Hall,andrewstim@example.net,andrewstim,1960-08-08,Male,Kyleport,2024-04-06,2025-04-06,Annual,Amex,Auto-renew,Frequent,Clothing,Horror,Tablet,High,3.3,9,64,1
2102,Sergio Sanchez,callen@example.com,callen,2004-08-20,Female,Sylviaport,2024-03-19,2025-03-19,Annual,Visa,Manual,Frequent,Electronics,Comedy,Smartphone,Medium,4.3,0,20,1
2103,William Baker,charlessheppard@example.net,charlessheppard,1939-01-17,Female,West Shelbyfurt,2024-04-05,2025-04-05,Annual,Visa,Auto-renew,Regular,Books,Documentary,Smartphone,Low,4.8,8,86,1
2104,Nicole Gomez,allenryan@example.com,allenryan,1997-07-18,Female,Christinemouth,2024-01-26,2025-01-25,Monthly,Amex,Manual,Frequent,Clothing,Horror,Smartphone,High,4.1,2,27,0
2105,John Morrow,cindyrogers@example.net,cindyrogers,1977-07-01,Female,Port Robertmouth,2024-01-18,2025-01-17,Annual,Visa,Manual,Regular,Clothing,Romance,Smart TV,Medium,4.8,9,47,0
